"ssoid","create_time","evaluation_id","evaluation_type","ex","ey","time"
"1206366449","2025-09-19 14:02:16.000","224801","0","208.4167","154.4167","2025-09-19 14:01:12:968"
"1206366449","2025-09-19 14:02:16.000","224801","0","170.6667","105.8333","2025-09-19 14:01:15:498"
"1206366449","2025-09-19 14:02:16.000","224801","0","202.0417","138.625","2025-09-19 14:01:22:625"
"1206366449","2025-09-19 14:02:16.000","224801","0","185.1667","108.5417","2025-09-19 14:01:29:105"
"1206366449","2025-09-19 14:02:16.000","224801","0","178.4167","122.0833","2025-09-19 14:01:30:017"
"1206366449","2025-09-19 14:02:16.000","224801","0","162.3506","127.2728","2025-09-19 14:01:30:161"
"1206366449","2025-09-19 14:02:16.000","224801","0","154.6667","128.2083","2025-09-19 14:01:30:179"
"1206366449","2025-09-19 14:02:16.000","224801","0","152.2917","128","2025-09-19 14:01:30:196"
"1206366449","2025-09-19 14:02:16.000","224801","0","146.1667","127.2718","2025-09-19 14:01:30:211"
"1206366449","2025-09-19 14:02:16.000","224801","0","139.1494","125.3425","2025-09-19 14:01:30:227"
"1206366449","2025-09-19 14:02:16.000","224801","0","131.8763","122.7337","2025-09-19 14:01:30:244"
"1206366449","2025-09-19 14:02:16.000","224801","0","125.7132","119.9925","2025-09-19 14:01:30:261"
"1206366449","2025-09-19 14:02:16.000","224801","0","120.1497","117.7399","2025-09-19 14:01:30:278"
"1206366449","2025-09-19 14:02:16.000","224801","0","115.5781","115.5681","2025-09-19 14:01:30:294"
"1206366449","2025-09-19 14:02:16.000","224801","0","112.235","113.9961","2025-09-19 14:01:30:311"
"1206366449","2025-09-19 14:02:16.000","224801","0","110.4167","113.1667","2025-09-19 14:01:30:328"
"1206366449","2025-09-19 14:02:16.000","224801","0","109.1667","112.2917","2025-09-19 14:01:30:345"
"1206366449","2025-09-19 14:02:16.000","224801","0","108.4652","111.9492","2025-09-19 14:01:30:361"
"1206366449","2025-09-19 14:02:16.000","224801","0","107.8587","111.6729","2025-09-19 14:01:30:379"
"1206366449","2025-09-19 14:02:16.000","224801","0","107.3229","111.3265","2025-09-19 14:01:30:395"
"1206366449","2025-09-19 14:02:16.000","224801","0","107.3333","111.2083","2025-09-19 14:01:30:411"
"1206366449","2025-09-19 14:02:16.000","224801","0","105.2083","111.5833","2025-09-19 14:01:30:495"
"1206366449","2025-09-19 14:02:16.000","224801","0","103.7207","111.7194","2025-09-19 14:01:30:512"
"1206366449","2025-09-19 14:02:16.000","224801","0","102.8701","111.9092","2025-09-19 14:01:30:529"
"1206366449","2025-09-19 14:02:16.000","224801","0","102.1523","112.0869","2025-09-19 14:01:30:545"
"1206366449","2025-09-19 14:02:16.000","224801","0","101.542","112.4443","2025-09-19 14:01:30:562"
"1206366449","2025-09-19 14:02:16.000","224801","0","101.3092","112.6074","2025-09-19 14:01:30:579"
"1206366449","2025-09-19 14:02:16.000","224801","0","101.2083","112.7083","2025-09-19 14:01:30:595"
"1206366449","2025-09-19 14:02:16.000","224801","0","208.0833","148.9167","2025-09-19 14:01:31:401"
"1206366449","2025-09-19 14:02:16.000","224801","0","247.375","138.5","2025-09-19 14:01:37:685"
"1206366449","2025-09-19 14:02:16.000","224801","0","203.7917","141.8333","2025-09-19 14:01:38:889"
"1206366449","2025-09-19 14:02:16.000","224801","0","182.5833","128.4583","2025-09-19 14:01:46:905"
"1206366449","2025-09-19 14:02:16.000","224801","0","174.0417","125.8333","2025-09-19 14:01:47:475"
"1206366449","2025-09-19 14:02:16.000","224801","0","171.1667","125.4583","2025-09-19 14:01:47:491"
"1206366449","2025-09-19 14:02:16.000","224801","0","166.6882","124.8519","2025-09-19 14:01:47:510"
"1206366449","2025-09-19 14:02:16.000","224801","0","162.1364","124.3265","2025-09-19 14:01:47:523"
"1206366449","2025-09-19 14:02:16.000","224801","0","157.7038","123.7962","2025-09-19 14:01:47:541"
"1206366449","2025-09-19 14:02:16.000","224801","0","153.5856","123.0964","2025-09-19 14:01:47:556"
"1206366449","2025-09-19 14:02:16.000","224801","0","149.1471","122.1211","2025-09-19 14:01:47:576"
"1206366449","2025-09-19 14:02:16.000","224801","0","144.7881","120.8483","2025-09-19 14:01:47:590"
"1206366449","2025-09-19 14:02:16.000","224801","0","139.2666","119.4238","2025-09-19 14:01:47:610"
"1206366449","2025-09-19 14:02:16.000","224801","0","134.625","117.8333","2025-09-19 14:01:47:624"
"1206366449","2025-09-19 14:02:16.000","224801","0","130.9583","116.375","2025-09-19 14:01:47:641"
"1206366449","2025-09-19 14:02:16.000","224801","0","126.9359","115.0137","2025-09-19 14:01:47:657"
"1206366449","2025-09-19 14:02:16.000","224801","0","122.5856","113.3135","2025-09-19 14:01:47:675"
"1206366449","2025-09-19 14:02:16.000","224801","0","118.3903","111.6488","2025-09-19 14:01:47:690"
"1206366449","2025-09-19 14:02:16.000","224801","0","114.3926","109.8672","2025-09-19 14:01:47:707"
"1206366449","2025-09-19 14:02:16.000","224801","0","110.7184","107.9245","2025-09-19 14:01:47:724"
"1206366449","2025-09-19 14:02:16.000","224801","0","107.4886","106.1742","2025-09-19 14:01:47:740"
"1206366449","2025-09-19 14:02:16.000","224801","0","104.5729","104.4206","2025-09-19 14:01:47:757"
"1206366449","2025-09-19 14:02:16.000","224801","0","101.4167","102.2917","2025-09-19 14:01:47:774"
"1206366449","2025-09-19 14:02:16.000","224801","0","98.1667","99.7917","2025-09-19 14:01:47:791"
"1206366449","2025-09-19 14:02:16.000","224801","0","95.2904","97.749","2025-09-19 14:01:47:807"
"1206366449","2025-09-19 14:02:16.000","224801","0","92.7891","95.9622","2025-09-19 14:01:47:824"
"1206366449","2025-09-19 14:02:16.000","224801","0","90.819","94.7005","2025-09-19 14:01:47:840"
"1206366449","2025-09-19 14:02:16.000","224801","0","89.1403","93.4564","2025-09-19 14:01:47:857"
"1206366449","2025-09-19 14:02:16.000","224801","0","87.6527","92.5247","2025-09-19 14:01:47:874"
"1206366449","2025-09-19 14:02:16.000","224801","0","86.818","91.8092","2025-09-19 14:01:47:891"
"1206366449","2025-09-19 14:02:16.000","224801","0","86.5046","91.4629","2025-09-19 14:01:47:909"
"1206366449","2025-09-19 14:02:16.000","224801","0","86.0417","91","2025-09-19 14:01:47:925"
"1206366449","2025-09-19 14:02:16.000","224801","0","85.4167","90.5","2025-09-19 14:01:47:941"
"1206366449","2025-09-19 14:02:16.000","224801","0","84.7972","89.8389","2025-09-19 14:01:47:958"
"1206366449","2025-09-19 14:02:16.000","224801","0","84.1885","89.071","2025-09-19 14:01:47:976"
"1206366449","2025-09-19 14:02:16.000","224801","0","83.7419","88.5335","2025-09-19 14:01:47:992"
"1206366449","2025-09-19 14:02:16.000","224801","0","83.1276","87.7396","2025-09-19 14:01:48:008"
"1206366449","2025-09-19 14:02:16.000","224801","0","82.4066","86.8415","2025-09-19 14:01:48:025"
"1206366449","2025-09-19 14:02:16.000","224801","0","81.3877","85.6468","2025-09-19 14:01:48:043"
"1206366449","2025-09-19 14:02:16.000","224801","0","80.2106","84.2943","2025-09-19 14:01:48:059"
"1206366449","2025-09-19 14:02:16.000","224801","0","79.1667","82.75","2025-09-19 14:01:48:075"
"1206366449","2025-09-19 14:02:16.000","224801","0","77.9167","81.125","2025-09-19 14:01:48:092"
"1206366449","2025-09-19 14:02:16.000","224801","0","76.6904","79.5091","2025-09-19 14:01:48:109"
"1206366449","2025-09-19 14:02:16.000","224801","0","75.2816","77.9105","2025-09-19 14:01:48:125"
"1206366449","2025-09-19 14:02:16.000","224801","0","74.389","77.014","2025-09-19 14:01:48:142"
"1206366449","2025-09-19 14:02:16.000","224801","0","73.2552","75.8802","2025-09-19 14:01:48:158"
"1206366449","2025-09-19 14:02:16.000","224801","0","72.4841","75.1338","2025-09-19 14:01:48:176"
"1206366449","2025-09-19 14:02:16.000","224801","0","71.9857","74.8099","2025-09-19 14:01:48:193"
"1206366449","2025-09-19 14:02:16.000","224801","0","71.6667","74.25","2025-09-19 14:01:48:209"
"1206366449","2025-09-19 14:02:16.000","224801","0","71.25","73.75","2025-09-19 14:01:48:226"
"1206366449","2025-09-19 14:02:16.000","224801","0","71.0417","73.3333","2025-09-19 14:01:48:242"
"1206366449","2025-09-19 14:02:16.000","224801","0","70.8447","73.0531","2025-09-19 14:01:48:259"
"1206366449","2025-09-19 14:02:16.000","224801","0","70.6686","72.7956","2025-09-19 14:01:48:275"
"1206366449","2025-09-19 14:02:16.000","224801","0","70.4928","72.444","2025-09-19 14:01:48:293"
"1206366449","2025-09-19 14:02:16.000","224801","0","70.4167","72.0912","2025-09-19 14:01:48:309"
"1206366449","2025-09-19 14:02:16.000","224801","0","70.4167","71.7435","2025-09-19 14:01:48:326"
"1206366449","2025-09-19 14:02:16.000","224801","0","70.4167","71.3871","2025-09-19 14:01:48:342"
"1206366449","2025-09-19 14:02:16.000","224801","0","70.4167","70.7936","2025-09-19 14:01:48:360"
"1206366449","2025-09-19 14:02:16.000","224801","0","70.6667","69.8333","2025-09-19 14:01:48:376"
"1206366449","2025-09-19 14:02:16.000","224801","0","71.0462","68.7367","2025-09-19 14:01:48:393"
"1206366449","2025-09-19 14:02:16.000","224801","0","71.3867","67.778","2025-09-19 14:01:48:411"
"1206366449","2025-09-19 14:02:16.000","224801","0","71.9932","66.472","2025-09-19 14:01:48:428"
"1206366449","2025-09-19 14:02:16.000","224801","0","72.6986","65.3268","2025-09-19 14:01:48:444"
"1206366449","2025-09-19 14:02:16.000","224801","0","73.4225","64.2679","2025-09-19 14:01:48:460"
"1206366449","2025-09-19 14:02:16.000","224801","0","74.3092","63.3991","2025-09-19 14:01:48:477"
"1206366449","2025-09-19 14:02:16.000","224801","0","74.9883","62.6367","2025-09-19 14:01:48:494"
"1206366449","2025-09-19 14:02:16.000","224801","0","75.625","62.0833","2025-09-19 14:01:48:510"
"1206366449","2025-09-19 14:02:16.000","224801","0","76.125","61.7083","2025-09-19 14:01:48:527"
"1206366449","2025-09-19 14:02:16.000","224801","0","76.5462","61.4769","2025-09-19 14:01:48:544"
"1206366449","2025-09-19 14:02:16.000","224801","0","77.057","61.3005","2025-09-19 14:01:48:561"
"1206366449","2025-09-19 14:02:16.000","224801","0","77.5863","61.124","2025-09-19 14:01:48:577"
"1206366449","2025-09-19 14:02:16.000","224801","0","78.1117","61.125","2025-09-19 14:01:48:594"
"1206366449","2025-09-19 14:02:16.000","224801","0","78.4554","61.125","2025-09-19 14:01:48:611"
"1206366449","2025-09-19 14:02:16.000","224801","0","78.8086","61.125","2025-09-19 14:01:48:627"
"1206366449","2025-09-19 14:02:16.000","224801","0","78.9528","61.125","2025-09-19 14:01:48:645"
"1206366449","2025-09-19 14:02:16.000","224801","0","79.375","61.125","2025-09-19 14:01:48:661"
"1206366449","2025-09-19 14:02:16.000","224801","0","79.875","61.125","2025-09-19 14:01:48:677"
"1206366449","2025-09-19 14:02:16.000","224801","0","80.3672","61.2083","2025-09-19 14:01:48:694"
"1206366449","2025-09-19 14:02:16.000","224801","0","80.7367","61.3685","2025-09-19 14:01:48:711"
"1206366449","2025-09-19 14:02:16.000","224801","0","81.1732","61.6296","2025-09-19 14:01:48:728"
"1206366449","2025-09-19 14:02:16.000","224801","0","81.527","61.9854","2025-09-19 14:01:48:744"
"1206366449","2025-09-19 14:02:16.000","224801","0","81.7718","62.335","2025-09-19 14:01:48:761"
"1206366449","2025-09-19 14:02:16.000","224801","0","81.9486","62.6888","2025-09-19 14:01:48:778"
"1206366449","2025-09-19 14:02:16.000","224801","0","82","62.9154","2025-09-19 14:01:48:796"
"1206366449","2025-09-19 14:02:16.000","224801","0","82","63.2083","2025-09-19 14:01:48:812"
"1206366449","2025-09-19 14:02:16.000","224801","0","82","63.5768","2025-09-19 14:01:48:830"
"1206366449","2025-09-19 14:02:16.000","224801","0","82","64.0833","2025-09-19 14:01:48:845"
"1206366449","2025-09-19 14:02:16.000","224801","0","82","64.5","2025-09-19 14:01:48:862"
"1206366449","2025-09-19 14:02:16.000","224801","0","82","64.9655","2025-09-19 14:01:48:879"
"1206366449","2025-09-19 14:02:16.000","224801","0","82","65.3171","2025-09-19 14:01:48:895"
"1206366449","2025-09-19 14:02:16.000","224801","0","82.1055","65.7751","2025-09-19 14:01:48:912"
"1206366449","2025-09-19 14:02:16.000","224801","0","82.1986","66.4196","2025-09-19 14:01:48:930"
"1206366449","2025-09-19 14:02:16.000","224801","0","82.5781","66.9089","2025-09-19 14:01:48:946"
"1206366449","2025-09-19 14:02:16.000","224801","0","82.9167","67.4167","2025-09-19 14:01:48:963"
"1206366449","2025-09-19 14:02:16.000","224801","0","83.25","67.7917","2025-09-19 14:01:48:979"
"1206366449","2025-09-19 14:02:16.000","224801","0","83.6351","68.1768","2025-09-19 14:01:48:996"
"1206366449","2025-09-19 14:02:16.000","224801","0","83.9919","68.5335","2025-09-19 14:01:49:012"
"1206366449","2025-09-19 14:02:16.000","224801","0","84.1716","68.8844","2025-09-19 14:01:49:031"
"1206366449","2025-09-19 14:02:16.000","224801","0","84.3464","69.0547","2025-09-19 14:01:49:045"
"1206366449","2025-09-19 14:02:16.000","224801","0","84.5244","69.3161","2025-09-19 14:01:49:065"
"1206366449","2025-09-19 14:02:16.000","224801","0","84.5833","69.4899","2025-09-19 14:01:49:081"
"1206366449","2025-09-19 14:02:16.000","224801","0","84.5833","69.5833","2025-09-19 14:01:49:097"
"1206366449","2025-09-19 14:02:16.000","224801","0","84.6667","69.75","2025-09-19 14:01:49:113"
"1206366449","2025-09-19 14:02:16.000","224801","0","84.875","69.9167","2025-09-19 14:01:49:130"
"1206366449","2025-09-19 14:02:16.000","224801","0","85.0684","70.11","2025-09-19 14:01:49:146"
"1206366449","2025-09-19 14:02:16.000","224801","0","85.2467","70.2884","2025-09-19 14:01:49:165"
"1206366449","2025-09-19 14:02:16.000","224801","0","85.5052","70.6351","2025-09-19 14:01:49:180"
"1206366449","2025-09-19 14:02:16.000","224801","0","85.7819","70.9902","2025-09-19 14:01:49:199"
"1206366449","2025-09-19 14:02:16.000","224801","0","85.9427","71.5368","2025-09-19 14:01:49:214"
"1206366449","2025-09-19 14:02:16.000","224801","0","86.2386","71.8636","2025-09-19 14:01:49:232"
"1206366449","2025-09-19 14:02:16.000","224801","0","86.375","72.2083","2025-09-19 14:01:49:246"
"1206366449","2025-09-19 14:02:16.000","224801","0","86.4167","72.4167","2025-09-19 14:01:49:265"
"1206366449","2025-09-19 14:02:16.000","224801","0","86.5","72.6878","2025-09-19 14:01:49:281"
"1206366449","2025-09-19 14:02:16.000","224801","0","86.5","72.9342","2025-09-19 14:01:49:298"
"1206366449","2025-09-19 14:02:16.000","224801","0","86.6644","73.2868","2025-09-19 14:01:49:313"
"1206366449","2025-09-19 14:02:16.000","224801","0","86.8405","73.6396","2025-09-19 14:01:49:331"
"1206366449","2025-09-19 14:02:16.000","224801","0","87.0146","74.1689","2025-09-19 14:01:49:346"
"1206366449","2025-09-19 14:02:16.000","224801","0","87.305","74.818","2025-09-19 14:01:49:365"
"1206366449","2025-09-19 14:02:16.000","224801","0","87.5374","75.4037","2025-09-19 14:01:49:381"
"1206366449","2025-09-19 14:02:16.000","224801","0","87.7083","75.7917","2025-09-19 14:01:49:400"
"1206366449","2025-09-19 14:02:16.000","224801","0","87.875","76","2025-09-19 14:01:49:414"
"1206366449","2025-09-19 14:02:16.000","224801","0","87.9808","76.1891","2025-09-19 14:01:49:432"
"1206366449","2025-09-19 14:02:16.000","224801","0","88","76.3656","2025-09-19 14:01:49:447"
"1206366449","2025-09-19 14:02:16.000","224801","0","88","76.5414","2025-09-19 14:01:49:465"
"1206366449","2025-09-19 14:02:16.000","224801","0","88","76.5833","2025-09-19 14:01:49:481"
"1206366449","2025-09-19 14:02:16.000","224801","0","87.6852","76.5417","2025-09-19 14:01:49:582"
"1206366449","2025-09-19 14:02:16.000","224801","0","87.4375","76.5417","2025-09-19 14:01:49:600"
"1206366449","2025-09-19 14:02:16.000","224801","0","87.0824","76.5417","2025-09-19 14:01:49:615"
"1206366449","2025-09-19 14:02:16.000","224801","0","86.9066","76.5417","2025-09-19 14:01:49:631"
"1206366449","2025-09-19 14:02:16.000","224801","0","86.7301","76.5417","2025-09-19 14:01:49:648"
"1206366449","2025-09-19 14:02:16.000","224801","0","86.5531","76.5417","2025-09-19 14:01:49:669"
"1206366449","2025-09-19 14:02:16.000","224801","0","86.3796","76.5417","2025-09-19 14:01:49:682"
"1206366449","2025-09-19 14:02:16.000","224801","0","86.2083","76.5417","2025-09-19 14:01:49:698"
"1206366449","2025-09-19 14:02:16.000","224801","0","86.1377","76.5417","2025-09-19 14:01:49:714"
"1206366449","2025-09-19 14:02:16.000","224801","0","86.75","76.5417","2025-09-19 14:01:50:437"
"1206366449","2025-09-19 14:02:16.000","224801","0","87.6107","76.5417","2025-09-19 14:01:50:452"
"1206366449","2025-09-19 14:02:16.000","224801","0","89.0264","76.4583","2025-09-19 14:01:50:468"
"1206366449","2025-09-19 14:02:16.000","224801","0","90.5951","76.375","2025-09-19 14:01:50:484"
"1206366449","2025-09-19 14:02:16.000","224801","0","92.3493","76.2067","2025-09-19 14:01:50:500"
"1206366449","2025-09-19 14:02:16.000","224801","0","94.6569","75.8525","2025-09-19 14:01:50:518"
"1206366449","2025-09-19 14:02:16.000","224801","0","97.208","75.4834","2025-09-19 14:01:50:533"
"1206366449","2025-09-19 14:02:16.000","224801","0","100.9466","74.7009","2025-09-19 14:01:50:551"
"1206366449","2025-09-19 14:02:16.000","224801","0","104.0104","74.347","2025-09-19 14:01:50:567"
"1206366449","2025-09-19 14:02:16.000","224801","0","106.75","73.9583","2025-09-19 14:01:50:585"
"1206366449","2025-09-19 14:02:16.000","224801","0","108.5833","74.0417","2025-09-19 14:01:50:601"
"1206366449","2025-09-19 14:02:16.000","224801","0","111.2184","73.8092","2025-09-19 14:01:50:618"
"1206366449","2025-09-19 14:02:16.000","224801","0","113.9382","73.7083","2025-09-19 14:01:50:634"
"1206366449","2025-09-19 14:02:16.000","224801","0","116.1872","73.6234","2025-09-19 14:01:50:651"
"1206366449","2025-09-19 14:02:16.000","224801","0","118.5664","73.3535","2025-09-19 14:01:50:667"
"1206366449","2025-09-19 14:02:16.000","224801","0","120.7435","73.1048","2025-09-19 14:01:50:685"
"1206366449","2025-09-19 14:02:16.000","224801","0","122.0661","73.0417","2025-09-19 14:01:50:702"
"1206366449","2025-09-19 14:02:16.000","224801","0","124.4531","72.8366","2025-09-19 14:01:50:719"
"1206366449","2025-09-19 14:02:16.000","224801","0","127.375","72.4583","2025-09-19 14:01:50:735"
"1206366449","2025-09-19 14:02:16.000","224801","0","130.7083","72.125","2025-09-19 14:01:50:752"
"1206366449","2025-09-19 14:02:16.000","224801","0","134.8503","71.6462","2025-09-19 14:01:50:768"
"1206366449","2025-09-19 14:02:16.000","224801","0","138.7494","71.2321","2025-09-19 14:01:50:786"
"1206366449","2025-09-19 14:02:16.000","224801","0","141.4548","70.9531","2025-09-19 14:01:50:801"
"1206366449","2025-09-19 14:02:16.000","224801","0","143.9961","70.6019","2025-09-19 14:01:50:819"
"1206366449","2025-09-19 14:02:16.000","224801","0","146.3698","70.2712","2025-09-19 14:01:50:835"
"1206366449","2025-09-19 14:02:16.000","224801","0","148.3008","70.0951","2025-09-19 14:01:50:852"
"1206366449","2025-09-19 14:02:16.000","224801","0","150.1507","70.0417","2025-09-19 14:01:50:869"
"1206366449","2025-09-19 14:02:16.000","224801","0","151.5","70.0417","2025-09-19 14:01:50:887"
"1206366449","2025-09-19 14:02:16.000","224801","0","152.6895","70.0417","2025-09-19 14:01:50:902"
"1206366449","2025-09-19 14:02:16.000","224801","0","153.5892","70.0417","2025-09-19 14:01:50:921"
"1206366449","2025-09-19 14:02:16.000","224801","0","154.3154","70.0417","2025-09-19 14:01:50:936"
"1206366449","2025-09-19 14:02:16.000","224801","0","154.5833","70.0417","2025-09-19 14:01:50:952"
"1206366449","2025-09-19 14:02:16.000","224801","0","154.6947","70.0417","2025-09-19 14:01:51:221"
"1206366449","2025-09-19 14:02:16.000","224801","0","154.75","70.0417","2025-09-19 14:01:51:239"
"1206366449","2025-09-19 14:02:16.000","224801","0","154.3776","70.0417","2025-09-19 14:01:51:806"
"1206366449","2025-09-19 14:02:16.000","224801","0","153.3779","69.8044","2025-09-19 14:01:51:824"
"1206366449","2025-09-19 14:02:16.000","224801","0","151.7002","69.1022","2025-09-19 14:01:51:838"
"1206366449","2025-09-19 14:02:16.000","224801","0","149.2412","67.8766","2025-09-19 14:01:51:856"
"1206366449","2025-09-19 14:02:16.000","224801","0","145.7894","66.1217","2025-09-19 14:01:51:872"
"1206366449","2025-09-19 14:02:16.000","224801","0","141.2692","63.5238","2025-09-19 14:01:51:889"
"1206366449","2025-09-19 14:02:16.000","224801","0","136.7083","61.375","2025-09-19 14:01:51:906"
"1206366449","2025-09-19 14:02:16.000","224801","0","132.125","58.9167","2025-09-19 14:01:51:923"
"1206366449","2025-09-19 14:02:16.000","224801","0","127.0641","56.459","2025-09-19 14:01:51:940"
"1206366449","2025-09-19 14:02:16.000","224801","0","122.4271","54.4574","2025-09-19 14:01:51:956"
"1206366449","2025-09-19 14:02:16.000","224801","0","117.6465","52.0768","2025-09-19 14:01:51:972"
"1206366449","2025-09-19 14:02:16.000","224801","0","112.5286","49.7783","2025-09-19 14:01:51:991"
"1206366449","2025-09-19 14:02:16.000","224801","0","107.5111","47.1963","2025-09-19 14:01:52:006"
"1206366449","2025-09-19 14:02:16.000","224801","0","103.6156","44.8672","2025-09-19 14:01:52:022"
"1206366449","2025-09-19 14:02:16.000","224801","0","99.4001","42.1543","2025-09-19 14:01:52:040"
"1206366449","2025-09-19 14:02:16.000","224801","0","95.4167","39.7917","2025-09-19 14:01:52:059"
"1206366449","2025-09-19 14:02:16.000","224801","0","92","37.5833","2025-09-19 14:01:52:073"
"1206366449","2025-09-19 14:02:16.000","224801","0","88.64","35.8301","2025-09-19 14:01:52:090"
"1206366449","2025-09-19 14:02:16.000","224801","0","86.6878","34.7653","2025-09-19 14:01:52:107"
"1206366449","2025-09-19 14:02:16.000","224801","0","84.7503","33.7087","2025-09-19 14:01:52:124"
"1206366449","2025-09-19 14:02:16.000","224801","0","82.7262","32.655","2025-09-19 14:01:52:140"
"1206366449","2025-09-19 14:02:16.000","224801","0","80.5221","31.2233","2025-09-19 14:01:52:157"
"1206366449","2025-09-19 14:02:16.000","224801","0","78.821","29.9502","2025-09-19 14:01:52:175"
"1206366449","2025-09-19 14:02:16.000","224801","0","77.1038","28.7897","2025-09-19 14:01:52:190"
"1206366449","2025-09-19 14:02:16.000","224801","0","75.3333","27.5833","2025-09-19 14:01:52:207"
"1206366449","2025-09-19 14:02:16.000","224801","0","73.7917","26.5","2025-09-19 14:01:52:223"
"1206366449","2025-09-19 14:02:16.000","224801","0","72.1048","25.3451","2025-09-19 14:01:52:240"
"1206366449","2025-09-19 14:02:16.000","224801","0","70.8223","24.2673","2025-09-19 14:01:52:257"
"1206366449","2025-09-19 14:02:16.000","224801","0","69.0723","23.0342","2025-09-19 14:01:52:274"
"1206366449","2025-09-19 14:02:16.000","224801","0","67.7793","22.1761","2025-09-19 14:01:52:290"
"1206366449","2025-09-19 14:02:16.000","224801","0","66.5052","21.5026","2025-09-19 14:01:52:308"
"1206366449","2025-09-19 14:02:16.000","224801","0","64.4046","20.3535","2025-09-19 14:01:52:325"
"1206366449","2025-09-19 14:02:16.000","224801","0","63.2262","19.8822","2025-09-19 14:01:52:341"
"1206366449","2025-09-19 14:02:16.000","224801","0","61.3333","19.125","2025-09-19 14:01:52:358"
"1206366449","2025-09-19 14:02:16.000","224801","0","60.4583","18.625","2025-09-19 14:01:52:374"
"1206366449","2025-09-19 14:02:16.000","224801","0","58.8724","17.846","2025-09-19 14:01:52:391"
"1206366449","2025-09-19 14:02:16.000","224801","0","57.375","17.0677","2025-09-19 14:01:52:408"
"1206366449","2025-09-19 14:02:16.000","224801","0","56.0518","16.4447","2025-09-19 14:01:52:424"
"1206366449","2025-09-19 14:02:16.000","224801","0","54.8258","15.8363","2025-09-19 14:01:52:442"
"1206366449","2025-09-19 14:02:16.000","224801","0","53.5843","15.4111","2025-09-19 14:01:52:458"
"1206366449","2025-09-19 14:02:16.000","224801","0","52.5622","14.9792","2025-09-19 14:01:52:475"
"1206366449","2025-09-19 14:02:16.000","224801","0","51.9336","14.6335","2025-09-19 14:01:52:491"
"1206366449","2025-09-19 14:02:16.000","224801","0","51.375","14.4167","2025-09-19 14:01:52:508"
"1206366449","2025-09-19 14:02:16.000","224801","0","50.875","14.25","2025-09-19 14:01:52:524"
"1206366449","2025-09-19 14:02:16.000","224801","0","50.3597","14.0547","2025-09-19 14:01:52:542"
"1206366449","2025-09-19 14:02:16.000","224801","0","50.0882","14.0417","2025-09-19 14:01:52:558"
"1206366449","2025-09-19 14:02:16.000","224801","0","50.0417","14.0417","2025-09-19 14:01:52:576"
"1206366449","2025-09-19 14:02:16.000","224801","0","50.0833","14.4167","2025-09-19 14:01:53:395"
"1206366449","2025-09-19 14:02:16.000","224801","0","50.0833","14.7917","2025-09-19 14:01:53:416"
"1206366449","2025-09-19 14:02:16.000","224801","0","50.0833","15.4095","2025-09-19 14:01:53:428"
"1206366449","2025-09-19 14:02:16.000","224801","0","50.0833","15.9583","2025-09-19 14:01:53:451"
"1206366449","2025-09-19 14:02:16.000","224801","0","49.8294","17.6556","2025-09-19 14:01:53:462"
"1206366449","2025-09-19 14:02:16.000","224801","0","49.75","18.9997","2025-09-19 14:01:53:482"
"1206366449","2025-09-19 14:02:16.000","224801","0","49.5576","20.4141","2025-09-19 14:01:53:496"
"1206366449","2025-09-19 14:02:16.000","224801","0","49.265","22.6533","2025-09-19 14:01:53:513"
"1206366449","2025-09-19 14:02:16.000","224801","0","49.0417","24.4167","2025-09-19 14:01:53:528"
"1206366449","2025-09-19 14:02:16.000","224801","0","48.5833","26.6667","2025-09-19 14:01:53:548"
"1206366449","2025-09-19 14:02:16.000","224801","0","48.125","28.75","2025-09-19 14:01:53:562"
"1206366449","2025-09-19 14:02:16.000","224801","0","47.8584","31.8997","2025-09-19 14:01:53:581"
"1206366449","2025-09-19 14:02:16.000","224801","0","47.5052","35.3206","2025-09-19 14:01:53:595"
"1206366449","2025-09-19 14:02:16.000","224801","0","47.0706","39.2646","2025-09-19 14:01:53:614"
"1206366449","2025-09-19 14:02:16.000","224801","0","46.8177","42.9382","2025-09-19 14:01:53:628"
"1206366449","2025-09-19 14:02:16.000","224801","0","46.5342","46.665","2025-09-19 14:01:53:648"
"1206366449","2025-09-19 14:02:16.000","224801","0","46.3815","50.1292","2025-09-19 14:01:53:662"
"1206366449","2025-09-19 14:02:16.000","224801","0","46.2083","54.0833","2025-09-19 14:01:53:681"
"1206366449","2025-09-19 14:02:16.000","224801","0","46.0417","58.3333","2025-09-19 14:01:53:696"
"1206366449","2025-09-19 14:02:16.000","224801","0","46.0833","63.0094","2025-09-19 14:01:53:713"
"1206366449","2025-09-19 14:02:16.000","224801","0","46.0104","67.2998","2025-09-19 14:01:53:729"
"1206366449","2025-09-19 14:02:16.000","224801","0","45.8337","71.2044","2025-09-19 14:01:53:746"
"1206366449","2025-09-19 14:02:16.000","224801","0","45.3916","74.8076","2025-09-19 14:01:53:762"
"1206366449","2025-09-19 14:02:16.000","224801","0","45.1484","78.694","2025-09-19 14:01:53:781"
"1206366449","2025-09-19 14:02:16.000","224801","0","44.9749","82.3688","2025-09-19 14:01:53:796"
"1206366449","2025-09-19 14:02:16.000","224801","0","45","86.2611","2025-09-19 14:01:53:814"
"1206366449","2025-09-19 14:02:16.000","224801","0","45","89.4167","2025-09-19 14:01:53:830"
"1206366449","2025-09-19 14:02:16.000","224801","0","45","91.625","2025-09-19 14:01:53:847"
